transaction_id,retailer,retailer_id,invoice_date,product,price_per_unit,units_sold,total_sales,sales_method
7220,Foot Locker,1128299,6/24/2021,Men's Apparel,68,128,8704,Outlet
7221,Foot Locker,1128299,6/24/2021,Women's Apparel,82,231,18942,Outlet
7222,Foot Locker,1128299,7/23/2021,Men's Street Footwear,60,272,16320,Outlet
7223,Foot Locker,1128299,7/23/2021,Men's Athletic Footwear,60,224,13440,Outlet
7224,Foot Locker,1128299,7/23/2021,Women's Street Footwear,62,208,12896,Outlet
7225,Foot Locker,1128299,7/23/2021,Women's Athletic Footwear,65,187,12155,Outlet
7226,Foot Locker,1128299,7/23/2021,Men's Apparel,72,210,15120,Outlet
7227,Foot Locker,1128299,7/23/2021,Women's Apparel,82,186,15252,Outlet
7228,Foot Locker,1128299,8/24/2021,Men's Street Footwear,67,272,18224,Outlet
7229,Foot Locker,1128299,8/24/2021,Men's Athletic Footwear,53,240,12720,Outlet
7230,Foot Locker,1128299,8/24/2021,Women's Street Footwear,53,215,11395,Outlet
7231,Foot Locker,1128299,8/24/2021,Women's Athletic Footwear,52,136,7072,Outlet
7232,Foot Locker,1128299,8/24/2021,Men's Apparel,51,132,6732,Outlet
7233,Foot Locker,1128299,8/24/2021,Women's Apparel,55,80,4400,Outlet
7234,Foot Locker,1128299,9/25/2021,Men's Street Footwear,35,149,5215,Outlet
7235,Foot Locker,1128299,9/25/2021,Men's Athletic Footwear,43,153,6579,Outlet
7236,Foot Locker,1128299,9/25/2021,Women's Street Footwear,34,78,2652,Outlet
7237,Foot Locker,1128299,9/25/2021,Women's Athletic Footwear,37,70,2590,Outlet
7238,Foot Locker,1128299,9/25/2021,Men's Apparel,39,74,2886,Outlet
7239,Foot Locker,1128299,9/25/2021,Women's Apparel,33,83,2739,Outlet
7240,Foot Locker,1128299,10/24/2021,Men's Street Footwear,28,119,3332,Outlet
7241,Foot Locker,1128299,10/24/2021,Men's Athletic Footwear,39,173,6747,Outlet
7242,Foot Locker,1128299,10/24/2021,Women's Street Footwear,39,119,4641,Outlet
7243,Foot Locker,1128299,10/24/2021,Women's Athletic Footwear,31,101,3131,Outlet
7244,Foot Locker,1128299,10/24/2021,Men's Apparel,42,105,4410,Outlet
7245,Foot Locker,1128299,10/24/2021,Women's Apparel,40,109,4360,Outlet
7246,Foot Locker,1128299,11/24/2021,Men's Street Footwear,34,173,5882,Outlet
7247,Foot Locker,1128299,11/24/2021,Men's Athletic Footwear,34,221,7514,Outlet
7248,Foot Locker,1128299,11/24/2021,Women's Street Footwear,33,143,4719,Outlet
7249,Foot Locker,1128299,11/24/2021,Women's Athletic Footwear,36,144,5184,Outlet
7250,Foot Locker,1128299,11/24/2021,Men's Apparel,56,136,7616,Outlet
7251,Foot Locker,1128299,11/24/2021,Women's Apparel,60,176,10560,Outlet
7252,Foot Locker,1128299,12/23/2021,Men's Street Footwear,49,248,12152,Outlet
7253,Foot Locker,1128299,12/23/2021,Men's Athletic Footwear,54,225,12150,Outlet
7254,Sports Direct,1128299,12/23/2021,Women's Street Footwear,53,165,8745,Outlet
7255,Sports Direct,1128299,12/23/2021,Women's Athletic Footwear,51,176,8976,Outlet
7256,Sports Direct,1128299,12/23/2021,Men's Apparel,59,157,9263,Outlet
7257,Sports Direct,1128299,12/23/2021,Women's Apparel,65,190,12350,Outlet
7258,Sports Direct,1185732,1/19/2021,Men's Street Footwear,23,233,5359,Outlet
7259,Sports Direct,1185732,1/19/2021,Men's Athletic Footwear,28,187,5236,Outlet
7260,Sports Direct,1185732,1/19/2021,Women's Street Footwear,18,176,3168,Outlet
7261,Sports Direct,1185732,1/19/2021,Women's Athletic Footwear,21,136,2856,Outlet
7262,Sports Direct,1185732,1/19/2021,Men's Apparel,30,140,4200,Outlet
7263,Sports Direct,1185732,1/19/2021,Women's Apparel,25,193,4825,Outlet
7264,Sports Direct,1185732,2/17/2021,Men's Street Footwear,26,256,6656,Outlet
7265,Sports Direct,1185732,2/17/2021,Men's Athletic Footwear,27,153,4131,Outlet
7266,Sports Direct,1185732,2/17/2021,Women's Street Footwear,17,170,2890,Outlet
7267,West Gear,1185732,2/11/2021,Women's Athletic Footwear,16,93,1488,Outlet
7268,West Gear,1185732,2/11/2021,Men's Apparel,28,120,3360,Outlet
7269,West Gear,1185732,2/11/2021,Women's Apparel,18,149,2682,Outlet
7270,West Gear,1185732,3/10/2021,Men's Street Footwear,20,228,4560,Outlet
7271,West Gear,1185732,3/10/2021,Men's Athletic Footwear,22,105,2310,Outlet
7272,West Gear,1185732,3/10/2021,Women's Street Footwear,16,140,2240,Outlet
7273,West Gear,1185732,3/10/2021,Women's Athletic Footwear,20,75,1500,Outlet
7274,West Gear,1185732,3/10/2021,Men's Apparel,28,90,2520,Outlet
7275,West Gear,1185732,3/10/2021,Women's Apparel,21,140,2940,Outlet
7276,West Gear,1185732,4/11/2021,Men's Street Footwear,20,194,3880,Outlet
7277,West Gear,1185732,4/11/2021,Men's Athletic Footwear,20,111,2220,Outlet
7278,West Gear,1185732,4/11/2021,Women's Street Footwear,10,107,1070,Outlet
7279,West Gear,1185732,4/11/2021,Women's Athletic Footwear,14,75,1050,Outlet
7280,West Gear,1185732,4/11/2021,Men's Apparel,24,88,2112,Outlet
7281,West Gear,1185732,4/11/2021,Women's Apparel,20,136,2720,Outlet
7282,West Gear,1185732,5/12/2021,Men's Street Footwear,27,228,6156,Outlet
7283,West Gear,1185732,5/12/2021,Men's Athletic Footwear,22,128,2816,Outlet
7284,West Gear,1185732,5/12/2021,Women's Street Footwear,19,109,2071,Outlet
7285,West Gear,1185732,5/12/2021,Women's Athletic Footwear,19,94,1786,Outlet
7286,West Gear,1185732,5/12/2021,Men's Apparel,29,90,2610,Outlet
7287,West Gear,1185732,5/12/2021,Women's Apparel,32,128,4096,Outlet
7288,West Gear,1185732,6/11/2021,Men's Street Footwear,21,208,4368,Outlet
7289,West Gear,1185732,6/11/2021,Men's Athletic Footwear,18,132,2376,Outlet
7290,West Gear,1185732,6/11/2021,Women's Street Footwear,13,128,1664,Outlet
7291,West Gear,1185732,6/11/2021,Women's Athletic Footwear,13,132,1716,Outlet
7292,West Gear,1185732,6/11/2021,Men's Apparel,24,132,3168,Outlet
7293,West Gear,1185732,6/11/2021,Women's Apparel,32,190,6080,Outlet
7294,West Gear,1185732,7/10/2021,Men's Street Footwear,28,248,6944,Outlet
7295,West Gear,1185732,7/10/2021,Men's Athletic Footwear,20,182,3640,Outlet
7296,West Gear,1185732,7/10/2021,Women's Street Footwear,19,157,2983,Outlet
7297,West Gear,1185732,7/10/2021,Women's Athletic Footwear,16,128,2048,Outlet
7298,West Gear,1185732,7/10/2021,Men's Apparel,28,140,3920,Outlet
7299,West Gear,1185732,7/10/2021,Women's Apparel,32,204,6528,Outlet
7300,West Gear,1185732,8/11/2021,Men's Street Footwear,27,248,6696,Outlet
7301,West Gear,1185732,8/11/2021,Men's Athletic Footwear,28,179,5012,Outlet
7302,West Gear,1185732,8/11/2021,Women's Street Footwear,23,158,3634,Outlet
7303,West Gear,1185732,8/11/2021,Women's Athletic Footwear,14,124,1736,Outlet
7304,West Gear,1185732,8/11/2021,Men's Apparel,23,109,2507,Outlet
7305,West Gear,1185732,8/11/2021,Women's Apparel,27,184,4968,Outlet
7306,West Gear,1185732,9/12/2021,Men's Street Footwear,23,228,5244,Outlet
7307,West Gear,1185732,9/12/2021,Men's Athletic Footwear,19,158,3002,Outlet
7308,West Gear,1185732,9/12/2021,Women's Street Footwear,7,105,735,Outlet
7309,West Gear,1185732,9/12/2021,Women's Athletic Footwear,7,111,777,Outlet
7310,West Gear,1185732,9/12/2021,Men's Apparel,16,114,1824,Outlet
7311,West Gear,1185732,9/12/2021,Women's Apparel,18,132,2376,Outlet
7312,West Gear,1185732,10/11/2021,Men's Street Footwear,24,201,4824,Outlet
7313,West Gear,1185732,10/11/2021,Men's Athletic Footwear,14,132,1848,Outlet
7314,West Gear,1185732,10/11/2021,Women's Street Footwear,13,90,1170,Outlet
7315,West Gear,1185732,10/11/2021,Women's Athletic Footwear,13,94,1222,Outlet
7316,West Gear,1185732,10/11/2021,Men's Apparel,20,85,1700,Outlet
7317,West Gear,1185732,10/11/2021,Women's Apparel,25,140,3500,Outlet
7318,West Gear,1185732,11/11/2021,Men's Street Footwear,22,165,3630,Outlet
7319,West Gear,1185732,11/11/2021,Men's Athletic Footwear,14,136,1904,Outlet
7320,West Gear,1185732,11/11/2021,Women's Street Footwear,14,107,1498,Outlet
7321,West Gear,1185732,11/11/2021,Women's Athletic Footwear,15,124,1860,Outlet
7322,West Gear,1185732,11/11/2021,Men's Apparel,28,123,3444,Outlet
7323,West Gear,1185732,11/11/2021,Women's Apparel,35,158,5530,Outlet
7324,West Gear,1185732,12/10/2021,Men's Street Footwear,29,231,6699,Outlet
7325,West Gear,1185732,12/10/2021,Men's Athletic Footwear,22,170,3740,Outlet
7326,West Gear,1185732,12/10/2021,Women's Street Footwear,20,153,3060,Outlet
7327,West Gear,1185732,12/10/2021,Women's Athletic Footwear,22,136,2992,Outlet
7328,West Gear,1185732,12/10/2021,Men's Apparel,27,124,3348,Outlet
7329,West Gear,1185732,12/10/2021,Women's Apparel,29,170,4930,Outlet
7330,West Gear,1128299,1/24/2021,Men's Street Footwear,24,109,2616,Outlet
7331,West Gear,1128299,1/24/2021,Men's Athletic Footwear,29,123,3567,Outlet
7332,West Gear,1128299,1/24/2021,Women's Street Footwear,31,105,3255,Outlet
7333,West Gear,1128299,1/24/2021,Women's Athletic Footwear,30,68,2040,Outlet
7334,West Gear,1128299,1/24/2021,Men's Apparel,35,53,1855,Outlet
7335,West Gear,1128299,1/24/2021,Women's Apparel,28,132,3696,Outlet
7336,West Gear,1128299,2/24/2021,Men's Street Footwear,22,153,3366,Outlet
7337,West Gear,1128299,2/24/2021,Men's Athletic Footwear,29,123,3567,Outlet
7338,West Gear,1128299,2/24/2021,Women's Street Footwear,28,123,3444,Outlet
7339,West Gear,1128299,2/24/2021,Women's Athletic Footwear,29,64,1856,Outlet
7340,West Gear,1128299,2/24/2021,Men's Apparel,32,43,1376,Outlet
7341,West Gear,1128299,2/24/2021,Women's Apparel,28,98,2744,Outlet
7342,West Gear,1128299,3/23/2021,Men's Street Footwear,28,143,4004,Outlet
7343,West Gear,1128299,3/23/2021,Men's Athletic Footwear,40,98,3920,Outlet
7344,West Gear,1128299,3/23/2021,Women's Street Footwear,41,112,4592,Outlet
7345,West Gear,1128299,3/23/2021,Women's Athletic Footwear,39,75,2925,Outlet
7346,West Gear,1128299,3/23/2021,Men's Apparel,43,30,1290,Outlet
7347,West Gear,1128299,3/23/2021,Women's Apparel,40,90,3600,Outlet
7348,West Gear,1128299,4/24/2021,Men's Street Footwear,44,166,7304,Outlet
7349,West Gear,1128299,4/24/2021,Men's Athletic Footwear,39,88,3432,Outlet
7350,West Gear,1128299,4/24/2021,Women's Street Footwear,47,114,5358,Outlet
7351,West Gear,1128299,4/24/2021,Women's Athletic Footwear,34,70,2380,Outlet
7352,West Gear,1128299,4/24/2021,Men's Apparel,36,39,1404,Outlet
7353,West Gear,1128299,4/24/2021,Women's Apparel,49,90,4410,Outlet
7354,West Gear,1128299,5/25/2021,Men's Street Footwear,39,155,6045,Outlet
7355,West Gear,1128299,5/25/2021,Men's Athletic Footwear,36,109,3924,Outlet
7356,West Gear,1128299,5/25/2021,Women's Street Footwear,39,119,4641,Outlet
7357,West Gear,1128299,5/25/2021,Women's Athletic Footwear,33,94,3102,Outlet
7358,West Gear,1128299,5/25/2021,Men's Apparel,33,58,1914,Outlet
7359,West Gear,1128299,5/25/2021,Women's Apparel,46,173,7958,Outlet
7360,West Gear,1128299,6/24/2021,Men's Street Footwear,43,240,10320,Outlet
7361,West Gear,1128299,6/24/2021,Men's Athletic Footwear,47,202,9494,Outlet
7362,West Gear,1128299,6/24/2021,Women's Street Footwear,53,208,11024,Outlet
7363,West Gear,1128299,6/24/2021,Women's Athletic Footwear,62,179,11098,Outlet
7364,West Gear,1128299,6/24/2021,Men's Apparel,67,140,9380,Outlet
7365,West Gear,1128299,6/24/2021,Women's Apparel,74,231,17094,Outlet
7366,West Gear,1128299,7/23/2021,Men's Street Footwear,60,298,17880,Outlet
7367,West Gear,1128299,7/23/2021,Men's Athletic Footwear,66,217,14322,Outlet
7368,West Gear,1128299,7/23/2021,Women's Street Footwear,66,221,14586,Outlet
7369,West Gear,1128299,7/23/2021,Women's Athletic Footwear,61,171,10431,Outlet
7370,West Gear,1128299,7/23/2021,Men's Apparel,68,198,13464,Outlet
7371,West Gear,1128299,7/23/2021,Women's Apparel,78,204,15912,Outlet
7372,West Gear,1128299,8/24/2021,Men's Street Footwear,69,256,17664,Outlet
7373,West Gear,1128299,8/24/2021,Men's Athletic Footwear,62,256,15872,Outlet
7374,West Gear,1128299,8/24/2021,Women's Street Footwear,50,215,10750,Outlet
7375,West Gear,1128299,8/24/2021,Women's Athletic Footwear,50,128,6400,Outlet
7376,West Gear,1128299,8/24/2021,Men's Apparel,53,136,7208,Outlet
7377,West Gear,1128299,8/24/2021,Women's Apparel,53,88,4664,Outlet
7378,West Gear,1128299,9/25/2021,Men's Street Footwear,34,149,5066,Outlet
7379,West Gear,1128299,9/25/2021,Men's Athletic Footwear,43,158,6794,Outlet
7380,West Gear,1128299,9/25/2021,Women's Street Footwear,39,83,3237,Outlet
7381,West Gear,1128299,9/25/2021,Women's Athletic Footwear,38,62,2356,Outlet
7382,West Gear,1128299,9/25/2021,Men's Apparel,48,77,3696,Outlet
7383,West Gear,1128299,9/25/2021,Women's Apparel,36,85,3060,Outlet
7384,West Gear,1128299,10/24/2021,Men's Street Footwear,29,119,3451,Outlet
7385,West Gear,1128299,10/24/2021,Men's Athletic Footwear,37,179,6623,Outlet
7386,West Gear,1128299,10/24/2021,Women's Street Footwear,37,109,4033,Outlet
7387,West Gear,1128299,10/24/2021,Women's Athletic Footwear,34,114,3876,Outlet
7388,West Gear,1128299,10/24/2021,Men's Apparel,40,93,3720,Outlet
7389,West Gear,1128299,10/24/2021,Women's Apparel,41,123,5043,Outlet
7390,West Gear,1128299,11/24/2021,Men's Street Footwear,34,190,6460,Outlet
7391,West Gear,1128299,11/24/2021,Men's Athletic Footwear,37,202,7474,Outlet
7392,West Gear,1128299,11/24/2021,Women's Street Footwear,32,152,4864,Outlet
7393,West Gear,1128299,11/24/2021,Women's Athletic Footwear,39,149,5811,Outlet
7394,West Gear,1128299,11/24/2021,Men's Apparel,50,145,7250,Outlet
7395,West Gear,1128299,11/24/2021,Women's Apparel,53,165,8745,Outlet
7396,West Gear,1128299,12/23/2021,Men's Street Footwear,51,225,11475,Outlet
7397,West Gear,1128299,12/23/2021,Men's Athletic Footwear,56,233,13048,Outlet
7398,West Gear,1128299,12/23/2021,Women's Street Footwear,48,193,9264,Outlet
7399,West Gear,1128299,12/23/2021,Women's Athletic Footwear,53,165,8745,Outlet
7400,West Gear,1128299,12/23/2021,Men's Apparel,54,157,8478,Outlet
7401,West Gear,1128299,12/23/2021,Women's Apparel,55,201,11055,Outlet
7402,West Gear,1128299,1/17/2021,Men's Street Footwear,28,120,3360,Outlet
7403,West Gear,1128299,1/17/2021,Men's Athletic Footwear,31,124,3844,Outlet
7404,West Gear,1128299,1/17/2021,Women's Street Footwear,33,128,4224,Outlet
7405,West Gear,1128299,1/17/2021,Women's Athletic Footwear,34,78,2652,Outlet
7406,West Gear,1128299,1/17/2021,Men's Apparel,33,68,2244,Outlet
7407,West Gear,1128299,1/17/2021,Women's Apparel,34,140,4760,Outlet
7408,West Gear,1128299,2/17/2021,Men's Street Footwear,24,175,4200,Outlet
7409,West Gear,1128299,2/17/2021,Men's Athletic Footwear,31,124,3844,Outlet
7410,West Gear,1128299,2/17/2021,Women's Street Footwear,34,132,4488,Outlet
7411,West Gear,1128299,2/17/2021,Women's Athletic Footwear,33,75,2475,Outlet
7412,West Gear,1128299,2/17/2021,Men's Apparel,33,53,1749,Outlet
7413,West Gear,1128299,2/17/2021,Women's Apparel,32,131,4192,Outlet
7414,West Gear,1128299,3/16/2021,Men's Street Footwear,29,179,5191,Outlet
7415,West Gear,1128299,3/16/2021,Men's Athletic Footwear,38,120,4560,Outlet
7416,West Gear,1128299,3/16/2021,Women's Street Footwear,39,120,4680,Outlet
7417,West Gear,1128299,3/16/2021,Women's Athletic Footwear,43,96,4128,Outlet
7418,West Gear,1128299,3/16/2021,Men's Apparel,40,50,2000,Outlet
7419,West Gear,1128299,3/16/2021,Women's Apparel,29,109,3161,Outlet
7420,West Gear,1128299,4/17/2021,Men's Street Footwear,38,168,6384,Outlet
7421,West Gear,1128299,4/17/2021,Men's Athletic Footwear,36,107,3852,Outlet
7422,West Gear,1128299,4/17/2021,Women's Street Footwear,40,120,4800,Outlet
7423,West Gear,1128299,4/17/2021,Women's Athletic Footwear,27,91,2457,Outlet
7424,West Gear,1128299,4/17/2021,Men's Apparel,34,56,1904,Outlet
7425,West Gear,1128299,4/17/2021,Women's Apparel,39,123,4797,Outlet
7426,West Gear,1128299,5/18/2021,Men's Street Footwear,32,176,5632,Outlet
7427,West Gear,1128299,5/18/2021,Men's Athletic Footwear,40,128,5120,Outlet
7428,West Gear,1128299,5/18/2021,Women's Street Footwear,37,136,5032,Outlet
7429,West Gear,1128299,5/18/2021,Women's Athletic Footwear,33,101,3333,Outlet
7430,West Gear,1128299,5/18/2021,Men's Apparel,32,77,2464,Outlet
7431,West Gear,1128299,5/18/2021,Women's Apparel,46,178,8188,Outlet
7432,West Gear,1128299,6/17/2021,Men's Street Footwear,47,256,12032,Outlet
7433,West Gear,1128299,6/17/2021,Men's Athletic Footwear,55,224,12320,Outlet
7434,West Gear,1128299,6/17/2021,Women's Street Footwear,55,210,11550,Outlet
7435,West Gear,1128299,6/17/2021,Women's Athletic Footwear,59,184,10856,Outlet
7436,West Gear,1128299,6/17/2021,Men's Apparel,70,153,10710,Outlet
7437,West Gear,1128299,6/17/2021,Women's Apparel,80,248,19840,Outlet
7438,West Gear,1128299,7/16/2021,Men's Street Footwear,62,306,18972,Outlet
7439,West Gear,1128299,7/16/2021,Men's Athletic Footwear,67,248,16616,Outlet
7440,West Gear,1128299,7/16/2021,Women's Street Footwear,69,210,14490,Outlet
7441,West Gear,1128299,7/16/2021,Women's Athletic Footwear,62,198,12276,Outlet
7442,West Gear,1128299,7/16/2021,Men's Apparel,73,221,16133,Outlet
7443,West Gear,1128299,7/16/2021,Women's Apparel,81,208,16848,Outlet
7444,West Gear,1128299,8/17/2021,Men's Street Footwear,73,255,18615,Outlet
7445,West Gear,1128299,8/17/2021,Men's Athletic Footwear,57,256,14592,Outlet
7446,West Gear,1128299,8/17/2021,Women's Street Footwear,50,217,10850,Outlet
7447,West Gear,1128299,8/17/2021,Women's Athletic Footwear,55,143,7865,Outlet
7448,West Gear,1128299,8/17/2021,Men's Apparel,47,152,7144,Outlet
7449,West Gear,1128299,8/17/2021,Women's Apparel,46,102,4692,Outlet
7450,West Gear,1128299,9/18/2021,Men's Street Footwear,33,175,5775,Outlet
7451,West Gear,1128299,9/18/2021,Men's Athletic Footwear,40,175,7000,Outlet
7452,West Gear,1128299,9/18/2021,Women's Street Footwear,30,96,2880,Outlet
7453,West Gear,1128299,9/18/2021,Women's Athletic Footwear,34,80,2720,Outlet
7454,West Gear,1128299,9/18/2021,Men's Apparel,41,83,3403,Outlet
7455,West Gear,1128299,9/18/2021,Women's Apparel,30,90,2700,Outlet
7456,West Gear,1128299,10/17/2021,Men's Street Footwear,25,124,3100,Outlet
7457,West Gear,1128299,10/17/2021,Men's Athletic Footwear,34,184,6256,Outlet
7458,West Gear,1128299,10/17/2021,Women's Street Footwear,33,128,4224,Outlet
7459,West Gear,1128299,10/17/2021,Women's Athletic Footwear,31,120,3720,Outlet
7460,West Gear,1128299,10/17/2021,Men's Apparel,39,112,4368,Outlet
7461,West Gear,1128299,10/17/2021,Women's Apparel,44,140,6160,Outlet
7462,West Gear,1128299,11/17/2021,Men's Street Footwear,28,219,6132,Outlet
7463,West Gear,1128299,11/17/2021,Men's Athletic Footwear,35,224,7840,Outlet
7464,West Gear,1128299,11/17/2021,Women's Street Footwear,30,158,4740,Outlet
7465,West Gear,1128299,11/17/2021,Women's Athletic Footwear,40,155,6200,Outlet
7466,West Gear,1128299,11/17/2021,Men's Apparel,53,147,7791,Outlet
7467,West Gear,1128299,11/17/2021,Women's Apparel,64,180,11520,Outlet
7468,West Gear,1128299,12/16/2021,Men's Street Footwear,46,272,12512,Outlet
7469,West Gear,1128299,12/16/2021,Men's Athletic Footwear,52,248,12896,Outlet
7470,Foot Locker,1128299,12/16/2021,Women's Street Footwear,53,192,10176,Outlet
7471,Foot Locker,1128299,12/16/2021,Women's Athletic Footwear,53,192,10176,Outlet
7472,Foot Locker,1128299,12/16/2021,Men's Apparel,55,168,9240,Outlet
7473,Foot Locker,1128299,12/16/2021,Women's Apparel,59,194,11446,Outlet
7474,Foot Locker,1197831,1/5/2021,Men's Street Footwear,14,223,3122,Outlet
7475,Foot Locker,1197831,1/5/2021,Men's Athletic Footwear,20,209,4180,Outlet
7476,Foot Locker,1197831,1/5/2021,Women's Street Footwear,21,162,3402,Outlet
7477,Foot Locker,1197831,1/5/2021,Women's Athletic Footwear,26,166,4316,Outlet
7478,Foot Locker,1197831,1/5/2021,Men's Apparel,28,111,3108,Outlet
7479,West Gear,1197831,1/5/2021,Women's Apparel,23,147,3381,Outlet
7480,Foot Locker,1197831,2/4/2021,Men's Street Footwear,18,200,3600,Outlet
7481,Foot Locker,1197831,2/4/2021,Men's Athletic Footwear,28,180,5040,Outlet
7482,Foot Locker,1197831,2/4/2021,Women's Street Footwear,28,128,3584,Outlet
7483,Foot Locker,1197831,2/4/2021,Women's Athletic Footwear,27,116,3132,Outlet
7484,Foot Locker,1197831,2/4/2021,Men's Apparel,31,88,2728,Outlet
7485,Foot Locker,1197831,2/4/2021,Women's Apparel,26,135,3510,Outlet
7486,Foot Locker,1197831,3/6/2021,Men's Street Footwear,21,200,4200,Outlet
7487,Foot Locker,1197831,3/6/2021,Men's Athletic Footwear,27,188,5076,Outlet
7488,Foot Locker,1197831,3/6/2021,Women's Street Footwear,20,135,2700,Outlet
